"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"CORP","17","02","41","DOUGLAS             ","0","0","0","16443","11225","0","0","3 ","8","","2017","16443","0","0","019","41C019","","","","0","",
"TPMO","17","02","41","MULTNOMAH           ","0","0","0","6430","10595","232873","55167","3 ","8","","2017","0","6430","0","051","41C051","","","","0","",
"PNWR","17","11","41","MARION              ","0","0","8759","40894","28019","299762","35166","2 ","8","","2017","22404","9731","0","047","41C047","","","","0","",
"PTO ","17","11","41","MULTNOMAH           ","0","0","7275","7275","6155","0","0","6 ","8","","2017","0","0","0","051","41C051","","","","0","",
"WURR","17","09","41","WALLOWA             ","0","0","0","107","358","13700","376","3 ","8","","2017","0","107","0","063","41C063","WALLOWA UNION RAILROAD ONLY OPERATES BETWEEN APRIL AND OCTOBER OF ANY GIVEN YEAR.","","","81","",
"LRY ","17","09","41","LAKE                ","0","0","11","116","289","0","0","3 ","8","","2017","105","0","0","037","41C037","","","","0","",
"RVT ","17","09","41","JACKSON             ","0","0","140","140","536","0","0","3 ","8","","2017","0","0","0","029","41C029","1 NON-OPERATING HOLIDAY: LABOR DAY - 9/4/2017","","","45","",
"SUVX","17","09","41","BAKER               ","0","0","2","146","310","7098","1183","3 ","8","","2017","0","144","0","001","41C001","4 PASSENGER TRIPS WERE LOST DUE TO A BREAK DOWN.","","","48","",
"PT  ","17","06","41","MULTNOMAH           ","0","0","1320","1385","1136","0","0","3 ","8","","2017","65","0","0","051","41C051","","","","0","",
"PT  ","17","07","41","MULTNOMAH           ","0","0","1200","1255","1310","0","0","3 ","8","","2017","55","0","0","051","41C051","","","","0","",
"PT  ","17","08","41","MULTNOMAH           ","0","0","1380","1450","1409","0","0","3 ","8","","2017","70","0","0","051","41C051","","","","0","",
"TMEV","17","09","41","CLACKAMAS           ","0","0","0","9408","2134","303048","34952","6 ","8","","2017","0","9408","0","005","41C005","","","","0","",
"OCSR","17","08","41","TILLAMOOK           ","0","0","0","1030","916","76090","7500","3 ","8","","2017","0","1030","0","057","41C057","","","","0","",
"PNWR","17","08","41","MARION              ","0","0","9333","47452","26792","326868","37649","2 ","8","","2017","27888","10231","0","047","41C047","","","","0","",
"OERR","17","08","41","MALHEUR             ","0","0","93","464","481","0","0","3 ","8","","2017","371","0","0","045","41C045","","","","0","",
"LRY ","17","07","41","LAKE                ","0","0","4","634","363","0","0","3 ","8","","2017","630","0","0","037","41C037","","","","0","",
"LRY ","17","08","41","LAKE                ","0","0","12","537","472","0","0","3 ","8","","2017","525","0","0","037","41C037","","","","0","",
"TMEV","17","08","41","CLACKAMAS           ","0","0","0","10231","1922","326868","37649","6 ","8","","2017","0","10231","0","005","41C005","","","","0","",
"CBR ","17","07","41","COOS                ","0","0","115","2725","2309","0","0","3 ","8","","2017","2610","0","0","011","41C011","","","","0","",
"LRY ","17","03","41","LAKE                ","0","0","28","343","2772","0","0","3 ","8","","2017","315","0","0","037","41C037","","","","0","",
"WURR","17","05","41","WALLOWA             ","0","0","0","104","401","12064","232","3 ","8","","2017","0","104","0","063","41C063","WALLOWA UNION RAILROAD ONLY OPERATES BETWEEN APRIL AND OCTOBER OF ANY GIVEN YEAR.","","","81","",
"UMP ","17","11","42","MONTGOMERY          ","0","0","300","300","476","0","0","3 ","2","","2017","0","0","0","091","42C091","","","","0","",
"URR ","17","11","42","ALLEGHENY           ","0","0","7294","10857","38829","0","0","3 ","2","","2017","3563","0","0","003","42C003","","","","0","",
"EZR ","17","08","42","LANCASTER           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","071","42C071","","","","0","",
"EZR ","17","09","42","LANCASTER           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","071","42C071","","","","0","",
"EZR ","17","10","42","LANCASTER           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","071","42C071","","","","0","",
"DLSR","17","12","42","WAYNE               ","0","0","0","210","428","25760","2493","3 ","2","","2017","0","210","0","127","42C127","","","","0","",
"SRNJ","17","01","42","PHILADELPHIA        ","0","0","0","694","596","0","0","6 ","2","","2017","694","0","0","101","42C101","","","","0","",
"SRNJ","17","03","42","PHILADELPHIA        ","0","0","0","703","661","0","0","6 ","2","","2017","703","0","0","101","42C101","","","","0","",
"KJR ","17","02","42","ARMSTRONG           ","0","0","4","4","128","0","0","6 ","2","","2017","0","0","0","005","42C005","","","","0","",
"MVRY","17","09","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"CUOH","17","09","42","JEFFERSON           ","0","0","1356","16227","13005","0","0","3 ","2","","2017","14871","0","0","065","42C065","","","","0","",
"EV  ","17","02","42","BLAIR               ","0","0","73","716","1538","0","0","3 ","2","","2017","643","0","0","013","42C013","","","","0","",
"AOR ","17","09","42","JEFFERSON           ","0","0","120","120","140","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"BPRR","17","09","42","JEFFERSON           ","0","0","16752","38638","28431","0","0","2 ","2","","2017","21886","0","0","065","42C065","","","","0","",
"EBG ","17","02","42","BERKS               ","0","0","0","96","125","7884","369","3 ","2","","2017","0","96","0","011","42C011","SEASONAL TOURIST EXCURSIONS. ITEMS 12, 16 & 17 MAY VARY SIGNIFICANTLY MONTH TO MONTH","","","84","",
"RBMN","17","02","42","BERKS               ","0","0","0","18247","24998","27885","1869","3 ","2","","2017","18157","90","0","011","42C011","","","","0","",
"URR ","17","10","42","ALLEGHENY           ","0","0","3083","5586","40941","0","0","3 ","2","","2017","2503","0","0","003","42C003","","","","0","",
"JVRR","17","02","42","NORTHUMBERLAND      ","0","0","0","308","479","0","0","3 ","2","","2017","308","0","0","097","42C097","","","","0","",
"LVRR","17","02","42","NORTHUMBERLAND      ","0","0","0","3637","4330","0","0","3 ","2","","2017","3637","0","0","097","42C097","","","","0","",
"NBER","17","02","42","NORTHUMBERLAND      ","0","0","0","2786","1969","0","0","3 ","2","","2017","2786","0","0","097","42C097","","","","0","",
"NSHR","17","02","42","NORTHUMBERLAND      ","0","0","0","770","5273","0","0","3 ","2","","2017","770","0","0","097","42C097","","","","0","",
"SVRR","17","02","42","NORTHUMBERLAND      ","0","0","0","213","96","0","0","3 ","2","","2017","213","0","0","097","42C097","","","","0","",
"UCIR","17","02","42","NORTHUMBERLAND      ","0","0","0","746","392","0","0","3 ","2","","2017","746","0","0","097","42C097","","","","0","",
"PSCC","17","09","42","FRANKLIN            ","0","0","272","272","511","0","0","3 ","2","","2017","0","0","0","055","42C055","","","","0","",
"NCRA","17","09","42","YORK                ","0","0","0","328","592","14716","1042","3 ","2","","2017","0","328","0","133","42C133","","","","0","",
"NCIR","17","09","42","LAWRENCE            ","0","0","252","252","928","0","0","3 ","2","","2017","0","0","0","073","42C073","","","","0","",
"NHRR","17","10","42","BUCKS               ","0","0","80","2529","930","98533","8140","3 ","2","","2017","72","2377","0","017","42C017","","","","0","",
"BSR ","17","04","42","CHESTER             ","0","0","244","244","801","0","0","3 ","2","","2017","0","0","0","029","42C029","","","","0","",
"OSRR","17","05","42","JEFFERSON           ","0","0","0","1110","1522","0","0","3 ","2","","2017","1110","0","0","065","42C065","","","","0","",
"POHC","17","05","42","JEFFERSON           ","0","0","1384","1384","2528","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"OHCR","17","05","42","JEFFERSON           ","0","0","18","2193","2241","0","0","3 ","2","","2017","2175","0","0","065","42C065","INCREASE IN MAN HOURS DUE TO EXTRA PAY PERIOD ALONG WITH CHANGES IN OPERATING PLAN","","","82","",
"WCOR","17","05","42","TIOGA               ","0","0","48","602","1217","4525","181","3 ","2","","2017","498","56","0","117","42C117","","","","0","",
"WTRM","17","05","42","JEFFERSON           ","0","0","0","1","1","0","0","3 ","2","","2017","1","0","0","065","42C065","","","","0","",
"YARR","17","05","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"YB  ","17","05","42","JEFFERSON           ","0","0","596","1021","1781","0","0","3 ","2","","2017","425","0","0","065","42C065","","","","0","",
"SWP ","17","05","42","ALLEGHENY           ","0","0","0","4568","2769","0","0","3 ","2","","2017","4568","0","0","003","42C003","","","","0","",
"DCR ","17","05","42","ALLEGHENY           ","0","0","0","11786","5738","0","0","5 ","2","","2017","11786","0","0","003","42C003","","","","0","",
"AVR ","17","05","42","ALLEGHENY           ","0","0","0","7186","7184","0","0","3 ","2","","2017","7186","0","0","003","42C003","","","","0","",
"OHIO","17","05","42","ALLEGHENY           ","0","0","0","368","712","0","0","3 ","2","","2017","368","0","0","003","42C003","","","","0","",
"MVRY","17","05","42","JEFFERSON           ","0","0","0","0","0","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"CUOH","17","05","42","JEFFERSON           ","0","0","1552","17327","19380","0","0","3 ","2","","2017","15775","0","0","065","42C065","INCREASE IN MAN HOURS DUE TO EXTRA PAY PERIOD MONTH","","","51","",
"AOR ","17","05","42","JEFFERSON           ","0","0","135","135","201","0","0","3 ","2","","2017","0","0","0","065","42C065","","","","0","",
"BPRR","17","05","42","JEFFERSON           ","0","0","16704","42856","35033","0","0","2 ","2","","2017","26152","0","0","065","42C065","INCREASE IN MAN HOURS DUE TO AN EXTRA PAY PERIOD ","","","48","",
"EV  ","17","05","42","BLAIR               ","0","0","81","769","2169","5930","325","3 ","2","","2017","535","80","73","013","42C013","","","","0","",
"CORY","17","05","42","LANCASTER           ","0","0","13","17","60","0","0","3 ","2","","2017","4","0","0","071","42C071","","","","0","",
"CORY","17","08","42","LANCASTER           ","0","0","11","12","46","0","0","3 ","2","","2017","1","0","0","071","42C071","","","","0","",
"NHRR","17","07","42","MONTGOMERY          ","0","0","70","1686","507","34092","3573","3 ","2","","2017","52","1564","0","091","42C091","","","","0","",
"JVRR","17","07","42","NORTHUMBERLAND      ","0","0","0","221","479","0","0","3 ","2","","2017","221","0","0","097","42C097","","","","0","",
"LVRR","17","07","42","NORTHUMBERLAND      ","0","0","0","3831","4613","0","0","3 ","2","","2017","3831","0","0","097","42C097","","","","0","",
"EE  ","17","07","46","MINNEHAHA           ","0","0","1560","1560","1556","0","0","3 ","8","","2017","0","0","0","099","46C099","","","","0","",
"RCPE","17","12","46","PENNINGTON          ","0","0","3736","41864","22754","0","0","2 ","8","","2017","38128","0","0","103","46C103","","","","0","",
"BHC ","17","11","46","PENNINGTON          ","0","0","0","70","1468","24570","2457","3 ","8","","2017","0","70","0","103","46C103","","","","0","",
"SNR ","17","06","46","ROBERTS             ","0","0","7","7","16","0","0","3 ","8","","2017","0","0","0","109","46C109","","","","0","",
"BHC ","17","05","46","PENNINGTON          ","0","0","0","780","2389","145330","7700","3 ","8","","2017","0","780","0","103","46C103","SEASONAL OPERATION","","","18","",
"SMRR","17","07","46","GRANT               ","0","0","0","664","267","0","0","3 ","8","","2017","664","0","0","051","46C051","","","","0","",
"DAIR","17","06","46","MINNEHAHA           ","0","0","0","4755","1958","0","0","3 ","8","","2017","4755","0","0","099","46C099","FREIGHT TRAIN MILES AND RAILROAD WORKER HOURS REMAINED AT AN ELEVATED LEVEL IN JUNE DUE TO SUSTAINED"," SEASONAL OPERATIONS.","","121","",
"RCPE","17","11","46","PENNINGTON          ","0","0","3733","41791","27642","0","0","2 ","8","","2017","38058","0","0","103","46C103","","","","0","",
"DAIR","17","10","46","MINNEHAHA           ","0","0","0","4564","1780","0","0","3 ","8","","2017","4564","0","0","099","46C099","FREIGHT TRAIN MILES AND RAILROAD WORKER HOURS REMAINED AT AN ELEVATED LEVEL IN OCTOBER DUE TO CONTIN","UED SEASONAL OPERATIONS.","","124","",
"DSRC","17","07","46","BRULE               ","0","0","51","1119","5093","0","0","3 ","8","","2017","1068","0","0","015","46C015","","","","0","",
"RCPE","17","10","46","PENNINGTON          ","0","0","4123","46200","32065","0","0","2 ","8","","2017","42077","0","0","103","46C103","","","","0","",
"SNR ","17","10","46","ROBERTS             ","0","0","7","7","16","0","0","3 ","8","","2017","0","0","0","109","46C109","","","","0","",
"SNR ","17","09","46","ROBERTS             ","0","0","7","7","16","0","0","3 ","8","","2017","0","0","0","109","46C109","","","","0","",
"BHC ","17","08","46","PENNINGTON          ","0","0","0","2300","5091","515440","26716","3 ","8","","2017","0","2300","0","103","46C103","","","","0","",
"SNR ","17","05","46","ROBERTS             ","0","0","7","7","16","0","0","3 ","8","","2017","0","0","0","109","46C109","","","","0","",
"SMRR","17","12","46","GRANT               ","0","0","0","418","139","0","0","3 ","8","","2017","418","0","0","051","46C051","","","","0","",
"DSRC","17","10","46","BRULE               ","0","0","56","497","5638","0","0","3 ","8","","2017","441","0","0","015","46C015","","","","0","",
"SMRR","17","04","46","GRANT               ","0","0","0","111","60","0","0","3 ","8","","2017","111","0","0","051","46C051","","","","0","",
"SNR ","17","08","46","ROBERTS             ","0","0","7","7","16","0","0","3 ","8","","2017","0","0","0","109","46C109","","","","0","",
"EE  ","17","11","46","MINNEHAHA           ","0","0","1248","1248","2037","0","0","3 ","8","","2017","0","0","0","099","46C099","WE PURCHASED A SHORTLINE RAILROAD IN MINNESOTA THAT WAS FORMLY THE MINNESOTA SOUTHERN RAILWAY, MSWY,"," ON JUNE 1ST SO THAT IS THE REASON FOR THE INCREASE IN RAILROAD WORKER HOURS AND YARD SWITCHING TRAI","N MILES.","208","",
"BHC ","17","10","46","PENNINGTON          ","0","0","0","460","1275","60300","3218","3 ","8","","2017","0","460","0","103","46C103","SEASONAL","","","8","",
"DSRC","17","09","46","BRULE               ","0","0","57","688","3835","0","0","3 ","8","","2017","631","0","0","015","46C015","","","","0","",
"SCTR","17","06","47","HICKMAN             ","0","0","115","115","816","0","0","3 ","3","","2017","0","0","0","081","47C081","","","","0","",
"KXHR","17","11","47","KNOX                ","0","0","228","1114","2048","56308","1474","3 ","3","","2017","788","98","0","093","47C093","","","","0","",
"WHOE","17","06","47","BEDFORD             ","0","0","0","24","45","0","0","3 ","3","","2017","24","0","0","003","47C003","","","","0","",
"SCTR","17","12","47","HICKMAN             ","0","0","120","120","697","0","0","3 ","3","","2017","0","0","0","081","47C081","","","","0","",
"WHOE","17","12","47","BEDFORD             ","0","0","0","32","84","0","0","3 ","3","","2017","32","0","0","003","47C003","","","","0","",
"MATA","17","12","47","SHELBY              ","0","0","0","0","0","0","0","6 ","3","","2017","0","0","0","157","47C157","MATARAIL SERVICE IS CURRENTLY SHUT DOWN FOR VEHICLE MAINTENANCE. IT IS UNKNOWN AT THIS TIME AS TO WH","EN RAIL SERVICE WILL RESUME OPERATION. ","","138","",
"SQVR","17","10","47","MARION              ","0","0","0","202","392","0","0","3 ","3","","2017","202","0","0","115","47C115","","","","0","",
"NRTX","17","11","47","DAVIDSON            ","0","0","0","7385","1475","908963","25528","6 ","3","","2017","0","7385","0","037","47C037","","","","0","",
"TCRM","17","11","47","DAVIDSON            ","0","0","0","258","38","105630","840","3 ","3","","2017","0","258","0","037","47C037","","","","0","",
