"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"PCDX","18","11","55","PORTAGE             ","0","0","0","0","4282","0","0","6 ","4","","2018","0","0","0","097","55C097","","","","0","",
"BLE ","18","06","55","PORTAGE             ","0","0","1378","13480","11036","0","0","6 ","4","","2018","12102","0","0","097","55C097","","","","0","",
"CC  ","18","08","55","PORTAGE             ","0","0","6142","84641","49705","0","0","6 ","4","","2018","78499","0","0","097","55C097","","","","0","",
"BLE ","18","05","55","PORTAGE             ","0","0","1426","12582","11537","0","0","6 ","4","","2018","11156","0","0","097","55C097","","","","0","",
"IPTX","18","05","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"SCX ","18","05","55","ROCK                ","0","0","28","28","42","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT TRAINS AND PERFORMS INDUSTRY SWITCHING.  THIS RESULTS IN A FLUC","TUATION IN WORKER HOURS AND TRAIN MILES.  MILES AND HOURS WERE LOWER THIS MONTH DUE TO A DECREASE IN"," TRAFFIC.","209","",
"IPOK","18","05","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"METW","18","03","55","WALWORTH            ","0","0","0","150","0","18080","1808","3 ","4","","2018","0","150","0","127","55C127","SINCE EASTER WAS EARLY IN 2018, OUR BUNNY TRAINS OPERATED IN MARCH INSTEAD OF IN APRIL.","","","87","",
"PI  ","18","11","55","PORTAGE             ","0","0","0","436","0","0","0","6 ","4","","2018","429","0","7","097","55C097","","","","0","",
"MRA ","18","06","55","ROCK                ","0","0","140","622","795","0","0","3 ","4","","2018","482","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.  THERE WAS AN OVERALL INCREASE THIS MONTH DUE TO AN INCREASE IN TRAFFI","C AND STAFF SIZE.","217","",
"IPOK","18","06","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPTX","18","06","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPWI","18","06","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"MH  ","18","06","55","ROCK                ","0","0","92","712","1213","56672","1288","3 ","4","","2018","224","396","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"SLRG","18","06","55","ROCK                ","0","0","949","4140","5163","114968","1221","3 ","4","","2018","2535","656","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND, PASSENGERS TRANSPORTED.","","154","",
"SNC ","18","06","55","ROCK                ","0","0","26","68","371","0","0","3 ","4","","2018","0","0","42","105","55C105","TRAIN MILES AND WORKER HOURS DECLINED THIS MONTH AS THIS RAILROAD IS PREPARING TO DISCONTINUE ALL OP","ERATIONS.","","109","",
"GRYR","18","06","55","ROCK                ","0","0","563","3478","3127","0","0","3 ","4","","2018","2915","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","153","",
"IPOK","18","01","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPTX","18","01","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPWI","18","01","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"MRA ","18","01","55","ROCK                ","0","0","153","693","669","0","0","3 ","4","","2018","540","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"CTM ","18","01","55","ROCK                ","0","0","1057","1057","1324","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND INDUSTRY SWITCHING OPERATIONS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS AND TRAIN MILES.  

THERE WAS AN OVERALL INCREASE THIS MONTH DUE TO HIGHER TRAF","FIC LEVELS.
","213","",
"GRYR","18","01","55","ROCK                ","0","0","828","4112","3792","0","0","3 ","4","","2018","3284","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","153","",
"MCRL","18","01","55","ROCK                ","0","0","701","3267","3945","0","0","3 ","4","","2018","2566","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES, AND PASSENGERS TRANSPORTED.","","160","",
"MH  ","18","01","55","ROCK                ","0","0","48","240","1328","0","0","3 ","4","","2018","192","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"SCX ","18","01","55","ROCK                ","0","0","62","62","211","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT TRAINS AND PERFORMS INDUSTRY SWITCHING.  THIS RESULTS IN A FLUC","TUATION IN WORKER HOURS AND TRAIN MILES.","","140","",
"SLRG","18","01","55","ROCK                ","0","0","1092","5338","3363","0","0","3 ","4","","2018","4246","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND, PASSENGERS TRANSPORTED.","","154","",
"SNC ","18","01","55","ROCK                ","0","0","34","258","1412","5152","46","3 ","4","","2018","0","112","112","105","55C105","THIS RAILROAD OPERATES SEASONAL PASSENGER EXCURSION TRAINS. THIS RESULTS IN A FLUCTUATION IN WORKER ","HOURS, MILES AND PASSENGERS TRANSPORTED.","","140","",
"WN  ","18","04","55","CHIPPEWA            ","0","0","0","3536","5292","0","0","3 ","4","","2018","3536","0","0","017","55C017","","","","0","",
"CTM ","18","05","55","ROCK                ","0","0","703","703","1389","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND INDUSTRY SWITCHING OPERATIONS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS AND TRAIN MILES.  ","","135","",
"GRYR","18","05","55","ROCK                ","0","0","759","3871","3194","0","0","3 ","4","","2018","3112","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","153","",
"SLRG","18","05","55","ROCK                ","0","0","978","4392","3746","0","0","3 ","4","","2018","3414","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND, PASSENGERS TRANSPORTED.","","154","",
"PCDX","18","03","55","PORTAGE             ","0","0","0","0","4010","0","0","6 ","4","","2018","0","0","0","097","55C097","","","","0","",
"BLE ","18","03","55","PORTAGE             ","0","0","1478","12489","11214","0","0","6 ","4","","2018","11011","0","0","097","55C097","","","","0","",
"MCRL","18","05","55","ROCK                ","0","0","687","4019","7765","66586","1372","3 ","4","","2018","2746","586","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES, AND PASSENGERS TRANSPORTED.","","160","",
"GTW ","18","06","55","PORTAGE             ","0","0","22621","223514","134427","0","0","6 ","4","","2018","200054","0","839","097","55C097","","","","0","",
"WSOR","18","06","55","DANE                ","0","0","26851","53921","32850","0","0","2 ","4","","2018","27070","0","0","025","55C025","","","","0","",
"WC  ","18","05","55","PORTAGE             ","0","0","72436","784682","434267","0","0","6 ","4","","2018","709969","0","2277","097","55C097","","","","0","",
"GTW ","18","01","55","PORTAGE             ","0","0","24387","223923","138095","0","0","6 ","4","","2018","199536","0","0","097","55C097","","","","0","",
"WSOR","18","02","55","DANE                ","0","0","21177","44839","32074","0","0","2 ","4","","2018","23662","0","0","025","55C025","","","","0","",
"PI  ","18","01","55","PORTAGE             ","0","0","0","433","0","0","0","6 ","4","","2018","433","0","0","097","55C097","","","","0","",
"PCDX","18","01","55","PORTAGE             ","0","0","0","0","5288","0","0","6 ","4","","2018","0","0","0","097","55C097","","","","0","",
"PI  ","18","03","55","PORTAGE             ","0","0","0","312","0","0","0","6 ","4","","2018","312","0","0","097","55C097","","","","0","",
"MMR ","18","03","55","PORTAGE             ","0","0","0","30195","0","0","0","6 ","4","","2018","30195","0","0","097","55C097","","","","0","",
"WSOR","18","05","55","DANE                ","0","0","31086","59142","35743","0","0","2 ","4","","2018","28056","0","0","025","55C025","","","","0","",
"CEDR","18","03","55","PORTAGE             ","0","0","0","6375","0","0","0","6 ","4","","2018","6375","0","0","097","55C097","","","","0","",
"SLRG","18","04","55","ROCK                ","0","0","684","3180","3069","0","0","3 ","4","","2018","2496","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND, PASSENGERS TRANSPORTED.","","154","",
"MRA ","18","04","55","ROCK                ","0","0","130","515","597","0","0","3 ","4","","2018","385","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"IPOK","18","04","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPTX","18","04","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"IPWI","18","04","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. ","","116","",
"CTM ","18","04","55","ROCK                ","0","0","722","722","1369","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND INDUSTRY SWITCHING OPERATIONS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS AND TRAIN MILES.  ","","135","",
"GRYR","18","04","55","ROCK                ","0","0","747","3750","3157","0","0","3 ","4","","2018","3003","0","0","105","55C105","THIS RAILROAD OPERATES FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","153","",
"MCRL","18","04","55","ROCK                ","0","0","541","2999","6048","10224","213","3 ","4","","2018","2362","96","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES, AND PASSENGERS TRANSPORTED.  WORKER HOURS AND MILES INCREASED THIS ","MONTH DUE TO OPERATING SPRING EXCURSION TRAINS.","247","",
"MH  ","18","04","55","ROCK                ","0","0","52","260","1456","0","0","3 ","4","","2018","208","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"SCX ","18","04","55","ROCK                ","0","0","41","41","50","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT TRAINS AND PERFORMS INDUSTRY SWITCHING.  THIS RESULTS IN A FLUC","TUATION IN WORKER HOURS AND TRAIN MILES.  MILES WERE LOWER THIS MONTH DUE TO A DECREASE IN TRAFFIC.","","199","",
"SNC ","18","04","55","ROCK                ","0","0","52","530","1106","7992","111","3 ","4","","2018","0","72","406","105","55C105","THIS RAILROAD OPERATES SEASONAL PASSENGER EXCURSION TRAINS. THIS RESULTS IN A FLUCTUATION IN WORKER ","HOURS, MILES AND PASSENGERS TRANSPORTED.","","140","",
"MCRY","18","03","55","SAUK                ","0","0","0","0","280","0","0","3 ","4","","2018","0","0","0","111","55C111","SEASONAL TOURIST OPERATION","","","26","",
"GTW ","18","07","55","PORTAGE             ","0","0","20500","230892","133244","0","0","6 ","4","","2018","210392","0","0","097","55C097","","","","0","",
"GTW ","18","03","55","PORTAGE             ","0","0","24057","235146","136616","0","0","6 ","4","","2018","211089","0","0","097","55C097","","","","0","",
"CC  ","18","03","55","PORTAGE             ","0","0","6412","85973","47802","0","0","6 ","4","","2018","79561","0","0","097","55C097","","","","0","",
"GTW ","18","04","55","PORTAGE             ","0","0","22802","224715","127120","0","0","6 ","4","","2018","201913","0","0","097","55C097","","","","0","",
"WSOR","18","01","55","DANE                ","0","0","23439","50632","35879","0","0","2 ","4","","2018","27193","0","0","025","55C025","","","","0","",
"WC  ","18","04","55","PORTAGE             ","0","0","68082","759380","411650","0","0","6 ","4","","2018","690151","0","1147","097","55C097","","","","0","",
"MCRY","18","07","55","SAUK                ","0","0","16","655","1301","24147","3551","3 ","4","","2018","0","632","7","111","55C111","SEASONAL TOURIST OPERATIONS","","","27","",
"WSOR","18","08","55","DANE                ","0","0","28437","55326","37800","0","0","2 ","4","","2018","26889","0","0","025","55C025","","","","0","",
"MH  ","18","07","55","ROCK                ","0","0","112","1008","1613","76120","1730","3 ","4","","2018","192","704","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"IPOK","18","07","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. 
","","119","",
"IPTX","18","07","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. 
","","119","",
"IPWI","18","07","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS REPORT IS FOR THE SEASONAL OPERATION OF A HOLIDAY PASSENGER EXCURSION TRAIN.  NO TRAINS OPERATE","D IN THIS MONTH. 
","","119","",
"MRA ","18","07","55","ROCK                ","0","0","114","538","760","0","0","3 ","4","","2018","424","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"SCX ","18","07","55","ROCK                ","0","0","59","59","80","0","0","3 ","4","","2018","0","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT TRAINS AND PERFORMS INDUSTRY SWITCHING.  THIS RESULTS IN A FLUC","TUATION IN WORKER HOURS AND TRAIN MILES.","","140","",
