"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"TRE ","19","04","48","DALLAS              ","0","0","10","50956","346","3052727","157357","6 ","5","","2019","0","50946","0","113","48C113","THERE WERE NO REPORTABLE ACCIDENTS/INCIDENTS FOR THIS MONTH.","","","60","",
"SLAL","19","04","48","LUBBOCK             ","0","0","1447","1447","810","0","0","3 ","5","","2019","0","0","0","303","48C303","","","","0","",
"NSR ","19","02","39","CUYAHOGA            ","0","0","146","146","486","0","0","3 ","2","","2019","0","0","0","035","39C035","","","","0","",
"LT  ","19","03","39","LORAIN              ","0","0","52","52","775","0","0","3 ","2","","2019","0","0","0","093","39C093","","","","0","",
"NSR ","19","01","39","CUYAHOGA            ","0","0","166","166","552","0","0","3 ","2","","2019","0","0","0","035","39C035","","","","0","",
"ASRY","19","01","39","RICHLAND            ","0","0","2520","4201","7847","0","0","3 ","2","","2019","1681","0","0","139","39C139","#13 INCREASE IN WORKLOAD","","","24","",
"CCET","19","01","39","HAMILTON            ","0","0","25","986","360","0","0","5 ","2","","2019","961","0","0","061","39C061","","","","0","",
"NOW ","19","01","39","SENECA              ","0","0","30","426","305","0","0","3 ","2","","2019","396","0","0","147","39C147","","","","0","",
"CWRO","19","01","39","CUYAHOGA            ","0","0","484","484","13851","0","0","3 ","2","","2019","0","0","0","035","39C035","","","","0","",
"ASRY","19","03","39","RICHLAND            ","0","0","2122","3539","6388","0","0","3 ","2","","2019","1417","0","0","139","39C139","#13 INCREASED WORK LOAD","","","23","",
"ACJR","19","01","39","ASHTABULA           ","0","0","0","168","519","0","0","3 ","2","","2019","168","0","0","007","39C007","","","","0","",
"CCET","19","05","39","HAMILTON            ","0","0","20","838","378","0","0","5 ","2","","2019","818","0","0","061","39C061","","","","0","",
"MMR ","19","02","55","PORTAGE             ","0","0","0","25586","0","0","0","6 ","4","","2019","25586","0","0","097","55C097","","","","0","",
"CTM ","19","01","55","ROCK                ","0","0","278","278","314","0","0","3 ","4","","2019","0","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND INDUSTRY SWITCHING OPERATIONS.  THIS RESULTS IN A FLUCTUATI","ON IN WORKER HOURS AND TRAIN MILES.  ","","135","",
"MRA ","19","01","55","ROCK                ","0","0","132","530","567","0","0","3 ","4","","2019","398","0","0","105","55C105","THIS RAILROAD PERFORMS LIGHT FREIGHT AND YARD/INDUSTRY SWITCHING.  THIS RESULTS IN A FLUCTUATION IN ","WORKER HOURS AND TRAIN MILES.","","129","",
"SNC ","19","01","55","ROCK                ","0","0","0","0","0","0","0","3 ","4","","2019","0","0","0","105","55C105","WORKER HOURS AND TRAIN MILES ARE ZERO THIS MONTH AS THIS RAILROAD HAS DISCONTINUED ALL OPERATIONS.","","","98","",
"MH  ","19","01","55","ROCK                ","0","0","40","200","1507","0","0","3 ","4","","2019","160","0","0","105","55C105","THIS RAILROAD OPERATES LIGHT FREIGHT AND SEASONAL PASSENGER EXCURSION TRAINS.  THIS RESULTS IN A FLU","CTUATION IN WORKER HOURS, MILES AND PASSENGERS TRANSPORTED.","","159","",
"WSOR","19","01","55","DANE                ","0","0","28026","55622","37852","0","0","2 ","4","","2019","27596","0","0","025","55C025","","","","0","",
"WN  ","19","02","55","CHIPPEWA            ","0","0","0","1807","4176","0","0","3 ","4","","2019","1807","0","0","017","55C017","FREIGHT TRAIN MILES ARE FEWER THIS MONTH DUE TO A TERMINATED EMPLOYEE 1807 IS THE CORRECT NUMBER","","","96","",
"WN  ","19","07","55","CHIPPEWA            ","0","0","0","1675","3637","0","0","3 ","4","","2019","1675","0","0","017","55C017","","","","0","",
"MCRY","19","06","55","SAUK                ","0","0","38","562","1008","17272","2540","3 ","4","","2019","0","524","0","111","55C111","SEASONAL TOURIST OPERATIONS","","","27","",
"PCDX","19","05","55","PORTAGE             ","0","0","0","533","4776","0","0","6 ","4","","2019","533","0","0","097","55C097","","","","0","",
"METW","19","02","55","WALWORTH            ","0","0","0","0","0","0","0","3 ","4","","2019","0","0","0","127","55C127","NO RAILROAD OPERATIONS IN FEBRUARY","","","34","",
"TKEN","19","09","47","DYER                ","0","0","876","979","1121","0","0","3 ","3","","2019","103","0","0","045","47C045","","","","0","",
"TNTX","19","09","47","HAMILTON            ","0","0","1421","1421","1668","0","0","3 ","3","","2019","0","0","0","065","47C065","","","","0","",
"UCTR","19","09","47","OBION               ","0","0","182","182","340","0","0","5 ","3","","2019","0","0","0","131","47C131","","","","0","",
"WHRR","19","09","47","BEDFORD             ","0","0","47","118","113","0","0","6 ","3","","2019","71","0","0","003","47C003","","","","0","",
"HWRV","19","06","47","POLK                ","0","0","6","930","170","84436","1539","3 ","3","","2019","0","924","0","139","47C139","","","","0","",
"HWRV","19","07","47","POLK                ","0","0","0","896","170","87912","1658","3 ","3","","2019","82","814","0","139","47C139","","","","0","",
"TNTX","19","07","47","HAMILTON            ","0","0","1645","1645","1961","0","0","3 ","3","","2019","0","0","0","065","47C065","","","","0","",
"WCKR","19","04","47","GIBSON              ","0","0","506","506","1078","0","0","","3","","2019","0","0","0","053","47C053","","","","0","",
"WHRR","19","05","47","BEDFORD             ","0","0","45","107","105","0","0","6 ","3","","2019","62","0","0","003","47C003","","","","0","",
"WCKR","19","05","47","GIBSON              ","0","0","529","529","831","0","0","","3","","2019","0","0","0","053","47C053","","","","0","",
"TVRM","19","05","47","HAMILTON            ","0","0","22","916","9328","95120","19911","3 ","3","","2019","0","894","0","065","47C065","BLOCKS 12, 16 AND 17 - INCREASE DUE TO HOSTING DAY OUT WITH THOMAS EVENT WITH ADDITIONAL TRAINS, OFF"," PROPERTY TRAINS, AND DINNER TRAIN OPERATIONS. BLOCK 15 - INCREASE DUE TO ADDITIONAL TRAIN  OPERATIO","NS AND HOSTING DAY OUT WITH THOMAS EVENT ON TWO WE","250","",
"BDTL","19","01","53","KING                ","0","0","0","24","56","0","0","3 ","8","","2019","24","0","0","033","53C033","","","","0","",
"WIR ","19","05","53","WHITMAN             ","0","0","7","744","1439","0","0","3 ","8","","2019","737","0","0","075","53C075","","","","0","",
"CEDR","19","01","55","PORTAGE             ","0","0","0","3653","0","0","0","6 ","4","","2019","3653","0","0","097","55C097","","","","0","",
"WW  ","19","09","54","BERKELEY            ","0","0","150","4066","6793","0","0","3 ","2","","2019","3916","0","0","003","54C003","","","","0","",
"KNWA","19","07","54","KANAWHA             ","0","0","3465","12493","10621","0","0","3 ","2","","2019","9028","0","0","039","54C039","","","","0","",
"KNWA","19","08","54","KANAWHA             ","0","0","3196","12383","10683","0","0","3 ","2","","2019","9187","0","0","039","54C039","","","","0","",
"KNWA","19","09","54","KANAWHA             ","0","0","3021","11115","9636","0","0","3 ","2","","2019","8094","0","0","039","54C039","","","","0","",
"AO  ","19","09","54","UPSHUR              ","0","0","0","3061","4833","0","0","6 ","2","","2019","3061","0","0","097","54C097","","","","0","",
"SBVR","19","09","54","HARDY               ","0","0","0","1040","1710","0","0","3 ","2","","2019","1040","0","0","031","54C031","","","","0","",
"LKRR","19","03","54","WOOD                ","0","0","1173","1173","585","0","0","3 ","2","","2019","0","0","0","107","54C107","","","","0","",
"PEX ","19","03","54","HARDY               ","0","0","0","0","0","0","0","3 ","2","","2019","0","0","0","031","54C031","","","","0","",
"SBVR","19","03","54","HARDY               ","0","0","0","661","1759","0","0","3 ","2","","2019","661","0","0","031","54C031","","","","0","",
"PESX","19","09","54","HARDY               ","0","0","49","615","337","120264","1985","6 ","2","","2019","0","566","0","031","54C031","","","","0","",
"LVRR","19","06","42","NORTHUMBERLAND      ","0","0","0","3544","4488","0","0","3 ","2","","2019","3544","0","0","097","42C097","","","","0","",
"NBER","19","06","42","NORTHUMBERLAND      ","0","0","0","3772","1710","0","0","3 ","2","","2019","3772","0","0","097","42C097","","","","0","",
"NSHR","19","06","42","NORTHUMBERLAND      ","0","0","0","875","5986","0","0","3 ","2","","2019","875","0","0","097","42C097","","","","0","",
"SVRR","19","06","42","NORTHUMBERLAND      ","0","0","0","424","200","0","0","3 ","2","","2019","424","0","0","097","42C097","","","","0","",
"LVRX","19","07","42","NORTHAMPTON         ","0","0","2664","2664","4439","0","0","3 ","2","","2019","0","0","0","095","42C095","","","","0","",
"STRT","19","04","42","YORK                ","0","0","0","39","137","840","362","3 ","2","","2019","0","39","0","133","42C133","SEASONAL TOURIST EXCURSIONS","","","27","",
"STRT","19","05","42","YORK                ","0","0","0","16","83","138","53","3 ","2","","2019","0","16","0","133","42C133","SEASONAL TOURIST EXCURSIONS","","","27","",
"AVR ","19","05","42","ALLEGHENY           ","0","0","0","8320","7019","0","0","3 ","2","","2019","8320","0","0","003","42C003","","","","0","",
"AVR ","19","06","42","ALLEGHENY           ","0","0","0","7404","6928","0","0","3 ","2","","2019","7404","0","0","003","42C003","","","","0","",
"DCR ","19","05","42","ALLEGHENY           ","0","0","0","14210","6971","0","0","5 ","2","","2019","14210","0","0","003","42C003","","","","0","",
"DCR ","19","06","42","ALLEGHENY           ","0","0","0","12931","7073","0","0","5 ","2","","2019","12931","0","0","003","42C003","","","","0","",
"OHIO","19","05","42","ALLEGHENY           ","0","0","0","273","408","0","0","3 ","2","","2019","273","0","0","003","42C003","","","","0","",
"OHIO","19","06","42","ALLEGHENY           ","0","0","0","230","368","0","0","3 ","2","","2019","230","0","0","003","42C003","","","","0","",
"SWP ","19","05","42","ALLEGHENY           ","0","0","0","4400","4312","0","0","3 ","2","","2019","4400","0","0","003","42C003","PLEASE NOTE THAT MAY VS. APRIL RAILROAD WORKER HOURS INCREASED APPROXIMATELY 36%.  THE TRAFFIC BASE ","ON SWP IS VARIABLE.  OVER THIS SAME PERIOD CAR COUNTS INCREASED 80% REQUIRING ADDITIONAL RAILROAD WO","RKER HOURS TO OPERATE.","222","",
"WAKS","19","05","42","BERKS               ","0","0","5","101","0","1896","316","3 ","2","","2019","0","96","0","011","42C011","NO WORKER HOURS, ALL `CLASS H` VOLUNTEERS","","","41","",
"PRSX","19","04","42","FRANKLIN            ","0","0","720","720","210","0","0","6 ","2","","2019","0","0","0","055","42C055","","","","0","",
"PSWR","19","05","42","BEAVER              ","0","0","52","52","184","0","0","3 ","2","","2019","0","0","0","007","42C007","","","","0","",
"PSWR","19","06","42","BEAVER              ","0","0","0","0","160","0","0","3 ","2","","2019","0","0","0","007","42C007","","","","0","",
"MAPA","19","04","42","YORK                ","0","0","0","18","0","90","18","3 ","2","","2019","0","5","13","133","42C133","OPERTIONS ARE SEASONAL. SCHEDULED PASSENGER TRAINS IN JUNE-OCTOBER AND DECEMBER ONLY. NO EMPLOYEES. ","ALL TRAINS RUN BY VOLUNTEERS.","","129","",
"LVRX","19","03","42","NORTHAMPTON         ","0","0","2679","2679","4465","0","0","3 ","2","","2019","0","0","0","095","42C095","","","","0","",
"HKGX","19","03","42","BERKS               ","0","0","0","80","643","0","0","3 ","2","","2019","80","0","0","011","42C011","","","","0","",
"SH  ","19","03","42","DAUPHIN             ","0","0","306","306","2883","0","0","3 ","2","","2019","0","0","0","043","42C043","","","","0","",
"POVA","19","08","53","PEND OREILLE        ","0","0","0","1170","2400","0","0","3 ","8","","2019","1170","0","0","051","53C051","*_EXCURSION TRAINS ARE OPERATED OVER THE POVA LINE PERIODICALLY, NOT ALL MONTHS WILL SHOW PASSENGER ","INFORMATION. ","","112","",
"TCRY","19","05","53","BENTON              ","0","0","120","140","999","0","0","3 ","8","","2019","20","0","0","005","53C005","","","","0","",
"LWAT","19","07","53","WHATCOM             ","0","0","0","3","0","330","110","3 ","8","","2019","0","3","0","073","53C073","","","","0","",
"CBRW","19","06","53","YAKIMA              ","0","0","27","2484","3523","0","0","3 ","8","","2019","2457","0","0","077","53C077","","","","0","",
"CWA ","19","06","53","YAKIMA              ","0","0","846","1603","1961","0","0","3 ","8","","2019","757","0","0","077","53C077","","","","0","",
"CLC ","19","06","53","COWLITZ             ","0","0","4116","4116","3553","0","0","3 ","8","","2019","0","0","0","015","53C015","","","","0","",
"CHCX","19","06","53","LEWIS               ","0","0","0","363","203","34289","1025","3 ","8","","2019","0","363","0","041","53C041","","","","0","",
"CLC ","19","04","53","COWLITZ             ","0","0","4399","4399","3842","0","0","3 ","8","","2019","0","0","0","015","53C015","","","","0","",
"MRSR","19","02","53","PIERCE              ","0","0","0","0","1437","0","0","3 ","8","","2019","0","0","0","053","53C053","DECREASE IN HOURS JAN-FEB 2019.  POLAR EXPRESS CLEAN UP AND FOLLOW UP OCCURS IN EARLY JANUARY.  THE ","RAILROAD DOES NOT RUN ANY TRAINS IN FEBRUARY, AND FOCUSES ON MAINTENANCE FOR THE OPERATING SEASON BE","GINING IN MAY.","214","",
"TRMW","19","06","53","PIERCE              ","0","0","831","831","590","0","0","3 ","8","","2019","0","0","0","053","53C053","NO ACCIDENTS / INJURIES / ILLNESSES FOR JUNE 2019","","","49","",
"CWW ","19","05","53","WALLA WALLA         ","0","0","339","339","2004","0","0","3 ","8","","2019","0","0","0","071","53C071","","","","0","",
"LS  ","19","02","53","COWLITZ             ","0","0","6380","6380","3485","0","0","3 ","8","","2019","0","0","0","015","53C015","","","","0","",
"CSCD","19","03","53","OKANOGAN            ","0","0","0","1050","994","0","0","3 ","8","","2019","1050","0","0","047","53C047","SEE ATTACHED FORM 6180.57. THE REASON FOR THE FLUCTUATION IN HOURS IS BECAUSE OF THREE (3) PAY PERIO","DS IN THE MONTH","","115","",
"PSAP","19","03","53","LEWIS               ","0","0","350","6250","11019","0","0","3 ","8","","2019","5900","0","0","041","53C041","NO INJURIES OR ILLNESSES TO REPORT. THE REASON FOR THE FLUCTUATION IN HOURS IS BECAUSE OF THREE (3) ","PAY PERIODS IN THE MONTH","","124","",
"OYLO","19","03","53","LEWIS               ","0","0","0","45","80","0","0","3 ","8","","2019","45","0","0","041","53C041","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"MRSR","19","06","53","PIERCE              ","0","0","12","481","1884","20594","1471","3 ","8","","2019","0","280","189","053","53C053","20 PASSENGER EXCURSIONS OPERATED IN JUNE 2019.","","","46","",
"MRSR","19","05","53","PIERCE              ","0","0","3","87","1640","3822","273","3 ","8","","2019","0","56","28","053","53C053","OPERATED 4 PASSENGER TRIPS IN MAY, 14 MILES EACH.","","","49","",
"PSAP","19","05","53","LEWIS               ","0","0","400","6640","8292","0","0","3 ","8","","2019","6240","0","0","041","53C041","SEE ATTACHED FORMS 6180.54 AND 6180.57","","","38","",
"CSCD","19","05","53","OKANOGAN            ","0","0","0","1050","642","0","0","3 ","8","","2019","1050","0","0","047","53C047","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"OYLO","19","05","53","LEWIS               ","0","0","0","45","80","0","0","3 ","8","","2019","45","0","0","041","53C041","NO INJURIES OR ILLNESSES TO REPORT","","","34","",
"TMBL","19","06","53","PIERCE              ","0","0","11230","11230","16097","0","0","3 ","8","","2019","0","0","0","053","53C053","NO ACCIDENTS / INJURIES / ILLNESSES FOR JUNE 2019","","","49","",
"CWW ","19","06","53","WALLA WALLA         ","0","0","279","279","2273","0","0","3 ","8","","2019","0","0","0","071","53C071","","","","0","",
"YCR ","19","05","53","YAKIMA              ","0","0","157","157","0","0","0","3 ","8","","2019","0","0","0","077","53C077","","","","0","",
"YCR ","19","06","53","YAKIMA              ","0","0","110","110","0","0","0","3 ","8","","2019","0","0","0","077","53C077","","","","0","",
"STPP","19","05","53","STEVENS             ","0","0","0","6734","3336","0","0","5 ","8","","2019","6734","0","0","065","53C065","","","","0","",
"STPP","19","06","53","STEVENS             ","0","0","0","6211","3079","0","0","5 ","8","","2019","6211","0","0","065","53C065","","","","0","",
